date,metric,value,baseline,z_score,pct_change,severity,direction,reason,method,evidence
2025-12-01,Revenue,23961.91,17636.987,2.174496848940963,0.40878409165067997,HIGH,UP,|z| >= 2.0; |pct_change| >= 30%,RULES,"Revenue=2.396e+04, baseline=1.764e+04, z=2.17, pct_change=40.9%"
2025-12-04,Revenue,28301.44,18585.411,2.674260856308568,0.21904840668142378,MEDIUM,UP,|z| >= 2.0; |pct_change| >= 15%,RULES,"Revenue=2.83e+04, baseline=1.859e+04, z=2.67, pct_change=21.9%"
2025-12-05,Revenue,26978.09,18954.667999999998,2.055322858181434,-0.046759104837068355,MEDIUM,UP,|z| >= 2.0,RULES,"Revenue=2.698e+04, baseline=1.895e+04, z=2.06, pct_change=-4.7%"
2025-12-06,Revenue,29422.31,19498.908,2.370314449706308,0.09060018704066897,MEDIUM,UP,|z| >= 2.0,RULES,"Revenue=2.942e+04, baseline=1.95e+04, z=2.37, pct_change=9.1%"
2025-12-07,Revenue,32603.56,19889.617666666665,2.63817044025925,0.1081237333166567,MEDIUM,UP,|z| >= 2.0,RULES,"Revenue=3.26e+04, baseline=1.989e+04, z=2.64, pct_change=10.8%"
2025-12-08,Revenue,21746.21,19974.85666666667,0.36681476340082075,-0.33301118037416777,HIGH,UP,|pct_change| >= 30%,RULES,"Revenue=2.175e+04, baseline=1.997e+04, z=0.37, pct_change=-33.3%"
2025-12-09,Revenue,25057.86,20299.056333333334,0.9846411879602971,0.15228630644144436,MEDIUM,UP,|pct_change| >= 15%,RULES,"Revenue=2.506e+04, baseline=2.03e+04, z=0.98, pct_change=15.2%"
2025-12-10,Revenue,28867.2,20505.483333333334,1.650983833168424,0.1520217608367196,MEDIUM,UP,|pct_change| >= 15%,RULES,"Revenue=2.887e+04, baseline=2.051e+04, z=1.65, pct_change=15.2%"
2025-12-11,Revenue,23794.07,20640.177000000003,0.6186994618162476,-0.1757402865535972,MEDIUM,UP,|pct_change| >= 15%,RULES,"Revenue=2.379e+04, baseline=2.064e+04, z=0.62, pct_change=-17.6%"
2025-12-13,Revenue,31492.31,21387.74033333333,1.8694303740919642,0.2534831458885267,MEDIUM,UP,|pct_change| >= 15%,RULES,"Revenue=3.149e+04, baseline=2.139e+04, z=1.87, pct_change=25.3%"
2025-12-14,Revenue,42341.25,22294.84533333334,3.087607301111659,0.3444948941503496,HIGH,UP,|z| >= 3.0; |pct_change| >= 30%,RULES,"Revenue=4.234e+04, baseline=2.229e+04, z=3.09, pct_change=34.4%"
2025-12-15,Revenue,21615.65,22493.362666666668,-0.13773187517256774,-0.4894895639594957,HIGH,DOWN,|pct_change| >= 30%,RULES,"Revenue=2.162e+04, baseline=2.249e+04, z=-0.14, pct_change=-48.9%"
2025-12-17,Revenue,23172.88,22895.063,0.04582476908845588,0.20016366188283685,MEDIUM,UP,|pct_change| >= 15%,RULES,"Revenue=2.317e+04, baseline=2.29e+04, z=0.05, pct_change=20.0%"
2025-12-23,Revenue,25758.29,23686.645666666667,0.37389438708141537,0.26619980641980345,MEDIUM,UP,|pct_change| >= 15%,RULES,"Revenue=2.576e+04, baseline=2.369e+04, z=0.37, pct_change=26.6%"
2025-12-26,Revenue,23675.38,24638.458000000002,-0.19013061956075342,-0.1628266338144011,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Revenue=2.368e+04, baseline=2.464e+04, z=-0.19, pct_change=-16.3%"
2025-12-27,Revenue,27977.81,24860.344999999998,0.6159999248122394,0.18172591105190294,MEDIUM,UP,|pct_change| >= 15%,RULES,"Revenue=2.798e+04, baseline=2.486e+04, z=0.62, pct_change=18.2%"
2025-12-29,Revenue,33198.79,25540.78533333333,1.5240247734971097,0.30075030952716797,HIGH,UP,|pct_change| >= 30%,RULES,"Revenue=3.32e+04, baseline=2.554e+04, z=1.52, pct_change=30.1%"
2025-12-30,Revenue,24591.52,25793.538333333334,-0.25226628124032,-0.2592645695822047,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Revenue=2.459e+04, baseline=2.579e+04, z=-0.25, pct_change=-25.9%"
2024-01-10,Orders,162.0,149.2,0.28950353258663075,1.076923076923077,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=162, baseline=149.2, z=0.29, pct_change=107.7%"
2024-01-13,Orders,150.0,147.46153846153845,0.06545334735765693,0.1811023622047243,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=150, baseline=147.5, z=0.07, pct_change=18.1%"
2024-01-15,Orders,192.0,149.66666666666666,1.1174860350069657,0.41176470588235303,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=192, baseline=149.7, z=1.12, pct_change=41.2%"
2024-01-20,Orders,239.0,155.35,2.1592825977710066,0.8106060606060606,HIGH,UP,|z| >= 2.0; |pct_change| >= 30%,RULES,"Orders=239, baseline=155.3, z=2.16, pct_change=81.1%"
2024-01-21,Orders,134.0,154.33333333333334,-0.5344527245174325,-0.4393305439330544,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=134, baseline=154.3, z=-0.53, pct_change=-43.9%"
2024-01-22,Orders,172.0,155.13636363636363,0.4518801361780172,0.28358208955223874,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=172, baseline=155.1, z=0.45, pct_change=28.4%"
2024-01-23,Orders,137.0,154.34782608695653,-0.4732550342503271,-0.20348837209302328,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=137, baseline=154.3, z=-0.47, pct_change=-20.3%"
2024-01-24,Orders,185.0,155.625,0.8071704598712168,0.35036496350364965,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=185, baseline=155.6, z=0.81, pct_change=35.0%"
2024-01-25,Orders,117.0,154.08,-1.017166247795923,-0.3675675675675676,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=117, baseline=154.1, z=-1.02, pct_change=-36.8%"
2024-01-27,Orders,198.0,154.40740740740742,1.1872772581511104,0.6638655462184875,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=198, baseline=154.4, z=1.19, pct_change=66.4%"
2024-01-29,Orders,128.0,155.0344827586207,-0.7365167951468298,-0.35678391959798994,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=128, baseline=155, z=-0.74, pct_change=-35.7%"
2024-01-30,Orders,188.0,156.13333333333333,0.8714793882188928,0.46875,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=188, baseline=156.1, z=0.87, pct_change=46.9%"
2024-01-31,Orders,122.0,155.1,-0.8923754623297908,-0.35106382978723405,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=122, baseline=155.1, z=-0.89, pct_change=-35.1%"
2024-02-01,Orders,182.0,154.2,0.7711069098201351,0.4918032786885247,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=182, baseline=154.2, z=0.77, pct_change=49.2%"
2024-02-03,Orders,241.0,159.1,2.0920070310491403,0.2887700534759359,MEDIUM,UP,|z| >= 2.0; |pct_change| >= 15%,RULES,"Orders=241, baseline=159.1, z=2.09, pct_change=28.9%"
2024-02-04,Orders,192.0,162.6,0.7919836229457611,-0.20331950207468885,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=192, baseline=162.6, z=0.79, pct_change=-20.3%"
2024-02-09,Orders,143.0,165.53333333333333,-0.6838634184214101,-0.23118279569892475,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=143, baseline=165.5, z=-0.68, pct_change=-23.1%"
2024-02-10,Orders,243.0,168.7,2.083542512698743,0.6993006993006994,HIGH,UP,|z| >= 2.0; |pct_change| >= 30%,RULES,"Orders=243, baseline=168.7, z=2.08, pct_change=69.9%"
2024-02-11,Orders,164.0,169.93333333333334,-0.1705085066843298,-0.3251028806584362,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=164, baseline=169.9, z=-0.17, pct_change=-32.5%"
2024-02-12,Orders,191.0,171.3,0.5662036898115811,0.16463414634146334,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=191, baseline=171.3, z=0.57, pct_change=16.5%"
2024-02-17,Orders,205.0,174.3,0.8958568999329739,0.17142857142857149,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=205, baseline=174.3, z=0.90, pct_change=17.1%"
2024-02-18,Orders,140.0,174.56666666666666,-1.0179219790327854,-0.31707317073170727,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=140, baseline=174.6, z=-1.02, pct_change=-31.7%"
2024-02-20,Orders,170.0,172.23333333333332,-0.07034655665064651,0.27819548872180455,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=170, baseline=172.2, z=-0.07, pct_change=27.8%"
2024-02-23,Orders,232.0,174.93333333333334,1.730310488812839,0.4683544303797469,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=232, baseline=174.9, z=1.73, pct_change=46.8%"
2024-02-24,Orders,163.0,176.46666666666667,-0.43139700802570025,-0.2974137931034483,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=163, baseline=176.5, z=-0.43, pct_change=-29.7%"
2024-02-29,Orders,132.0,175.3,-1.5069677601145577,-0.20481927710843373,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=132, baseline=175.3, z=-1.51, pct_change=-20.5%"
2024-03-02,Orders,202.0,176.06666666666666,0.896223456202803,0.6160000000000001,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=202, baseline=176.1, z=0.90, pct_change=61.6%"
2024-03-05,Orders,156.0,174.06666666666666,-0.666291724338859,-0.22388059701492535,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=156, baseline=174.1, z=-0.67, pct_change=-22.4%"
2024-03-06,Orders,200.0,174.8,0.9157052125038256,0.28205128205128216,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=200, baseline=174.8, z=0.92, pct_change=28.2%"
2024-03-08,Orders,150.0,175.13333333333333,-0.8885311396603564,-0.26108374384236455,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=150, baseline=175.1, z=-0.89, pct_change=-26.1%"
2024-03-09,Orders,121.0,172.96666666666667,-1.7397384419831703,-0.19333333333333336,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=121, baseline=173, z=-1.74, pct_change=-19.3%"
2024-03-10,Orders,167.0,173.76666666666668,-0.23049494317667513,0.3801652892561984,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=167, baseline=173.8, z=-0.23, pct_change=38.0%"
2024-03-11,Orders,130.0,170.0,-1.4626122761535276,-0.22155688622754488,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=130, baseline=170, z=-1.46, pct_change=-22.2%"
2024-03-13,Orders,184.0,168.86666666666667,0.5437933314814599,0.34306569343065685,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=184, baseline=168.9, z=0.54, pct_change=34.3%"
2024-03-16,Orders,211.0,169.8,1.427087830040166,0.16574585635359118,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=211, baseline=169.8, z=1.43, pct_change=16.6%"
2024-03-17,Orders,173.0,169.73333333333332,0.11319063273350281,-0.1800947867298578,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=173, baseline=169.7, z=0.11, pct_change=-18.0%"
2024-03-19,Orders,195.0,170.06666666666666,0.8900873971868247,0.21875,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=195, baseline=170.1, z=0.89, pct_change=21.9%"
2024-03-23,Orders,211.0,173.33333333333334,1.3347512571058877,0.3187500000000001,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=211, baseline=173.3, z=1.33, pct_change=31.9%"
2024-03-24,Orders,160.0,170.93333333333334,-0.4199362787354225,-0.2417061611374408,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=160, baseline=170.9, z=-0.42, pct_change=-24.2%"
2024-03-26,Orders,200.0,171.6,1.0583244148005464,0.34228187919463093,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=200, baseline=171.6, z=1.06, pct_change=34.2%"
2024-03-30,Orders,215.0,175.0,1.485810066565098,0.2078651685393258,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=215, baseline=175, z=1.49, pct_change=20.8%"
2024-03-31,Orders,155.0,176.0,-0.8228587784366886,-0.2790697674418605,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=155, baseline=176, z=-0.82, pct_change=-27.9%"
2024-04-01,Orders,236.0,177.13333333333333,2.1483481047307875,0.5225806451612902,HIGH,UP,|z| >= 2.0; |pct_change| >= 30%,RULES,"Orders=236, baseline=177.1, z=2.15, pct_change=52.3%"
2024-04-02,Orders,168.0,175.96666666666667,-0.2950200992761091,-0.288135593220339,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=168, baseline=176, z=-0.30, pct_change=-28.8%"
2024-04-03,Orders,127.0,173.5,-1.6607325468604592,-0.24404761904761907,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=127, baseline=173.5, z=-1.66, pct_change=-24.4%"
2024-04-05,Orders,160.0,171.5,-0.4066258367901201,0.17647058823529416,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=160, baseline=171.5, z=-0.41, pct_change=17.6%"
2024-04-07,Orders,194.0,171.4,0.8115957176765227,0.2435897435897436,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=194, baseline=171.4, z=0.81, pct_change=24.4%"
2024-04-08,Orders,160.0,172.7,-0.4832839374282041,-0.17525773195876293,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=160, baseline=172.7, z=-0.48, pct_change=-17.5%"
2024-04-09,Orders,204.0,173.93333333333334,1.1192363381389336,0.2749999999999999,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=204, baseline=173.9, z=1.12, pct_change=27.5%"
2024-04-10,Orders,156.0,174.8,-0.7288097942974135,-0.23529411764705888,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=156, baseline=174.8, z=-0.73, pct_change=-23.5%"
2024-04-17,Orders,224.0,175.8,1.8729169934718197,0.382716049382716,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=224, baseline=175.8, z=1.87, pct_change=38.3%"
2024-04-18,Orders,161.0,174.66666666666666,-0.5336684980460183,-0.28125,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=161, baseline=174.7, z=-0.53, pct_change=-28.1%"
2024-04-19,Orders,205.0,175.06666666666666,1.1514621893634331,0.2732919254658386,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=205, baseline=175.1, z=1.15, pct_change=27.3%"
2024-04-20,Orders,144.0,173.86666666666667,-1.1234580183223375,-0.29756097560975614,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=144, baseline=173.9, z=-1.12, pct_change=-29.8%"
2024-04-21,Orders,176.0,174.4,0.06047550732882908,0.22222222222222232,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=176, baseline=174.4, z=0.06, pct_change=22.2%"
2024-04-25,Orders,245.0,174.66666666666666,2.486837505709921,0.5605095541401275,HIGH,UP,|z| >= 2.0; |pct_change| >= 30%,RULES,"Orders=245, baseline=174.7, z=2.49, pct_change=56.1%"
2024-04-26,Orders,200.0,175.26666666666668,0.8638368732780753,-0.18367346938775508,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=200, baseline=175.3, z=0.86, pct_change=-18.4%"
2024-04-27,Orders,140.0,174.66666666666666,-1.187644408075388,-0.30000000000000004,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=140, baseline=174.7, z=-1.19, pct_change=-30.0%"
2024-05-01,Orders,200.0,169.53333333333333,1.1094933495819272,0.4925373134328359,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=200, baseline=169.5, z=1.11, pct_change=49.3%"
2024-05-04,Orders,256.0,176.13333333333333,2.6678774379823462,0.2864321608040201,MEDIUM,UP,|z| >= 2.0; |pct_change| >= 15%,RULES,"Orders=256, baseline=176.1, z=2.67, pct_change=28.6%"
2024-05-05,Orders,186.0,177.0,0.3017157570923627,-0.2734375,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=186, baseline=177, z=0.30, pct_change=-27.3%"
2024-05-10,Orders,135.0,176.3,-1.3846930303360552,-0.23728813559322037,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=135, baseline=176.3, z=-1.38, pct_change=-23.7%"
2024-05-11,Orders,202.0,177.13333333333333,0.8235816338317827,0.49629629629629624,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=202, baseline=177.1, z=0.82, pct_change=49.6%"
2024-05-12,Orders,163.0,177.46666666666667,-0.4826711981296472,-0.19306930693069302,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=163, baseline=177.5, z=-0.48, pct_change=-19.3%"
2024-05-15,Orders,192.0,176.9,0.49538091383610566,0.19999999999999996,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=192, baseline=176.9, z=0.50, pct_change=20.0%"
2024-05-17,Orders,161.0,176.1,-0.5110404122589942,-0.1990049751243781,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=161, baseline=176.1, z=-0.51, pct_change=-19.9%"
2024-05-20,Orders,217.0,178.16666666666666,1.3227700065909567,0.1542553191489362,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=217, baseline=178.2, z=1.32, pct_change=15.4%"
2024-05-21,Orders,172.0,178.03333333333333,-0.20537719190401724,-0.2073732718894009,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=172, baseline=178, z=-0.21, pct_change=-20.7%"
2024-05-22,Orders,135.0,177.43333333333334,-1.4106293740463913,-0.2151162790697675,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=135, baseline=177.4, z=-1.41, pct_change=-21.5%"
2024-05-24,Orders,188.0,177.5,0.3439039464052684,0.3055555555555556,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=188, baseline=177.5, z=0.34, pct_change=30.6%"
2024-05-25,Orders,225.0,176.83333333333334,1.6497566744602574,0.19680851063829796,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=225, baseline=176.8, z=1.65, pct_change=19.7%"
2024-05-30,Orders,172.0,184.23333333333332,-0.45443871443433503,-0.15270935960591137,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=172, baseline=184.2, z=-0.45, pct_change=-15.3%"
2024-06-01,Orders,199.0,183.76666666666668,0.5605979012127289,0.2360248447204969,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=199, baseline=183.8, z=0.56, pct_change=23.6%"
2024-06-03,Orders,159.0,180.23333333333332,-0.8972343481437061,-0.16315789473684206,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=159, baseline=180.2, z=-0.90, pct_change=-16.3%"
2024-06-04,Orders,200.0,180.7,0.8068689667203955,0.25786163522012573,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=200, baseline=180.7, z=0.81, pct_change=25.8%"
2024-06-11,Orders,210.0,186.0,1.049342952912897,0.2068965517241379,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=210, baseline=186, z=1.05, pct_change=20.7%"
2024-06-13,Orders,160.0,187.66666666666666,-1.233609789988276,-0.22330097087378642,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=160, baseline=187.7, z=-1.23, pct_change=-22.3%"
2024-06-14,Orders,223.0,188.7,1.4702136672660442,0.39375000000000004,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=223, baseline=188.7, z=1.47, pct_change=39.4%"
2024-06-18,Orders,161.0,192.53333333333333,-1.2350233810919087,-0.3347107438016529,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=161, baseline=192.5, z=-1.24, pct_change=-33.5%"
2024-06-20,Orders,134.0,189.76666666666668,-2.047955214085404,-0.22093023255813948,MEDIUM,DOWN,|z| >= 2.0; |pct_change| >= 15%,RULES,"Orders=134, baseline=189.8, z=-2.05, pct_change=-22.1%"
2024-06-21,Orders,205.0,192.1,0.5097429023412354,0.5298507462686568,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=205, baseline=192.1, z=0.51, pct_change=53.0%"
2024-06-23,Orders,174.0,193.7,-0.8212685676032961,-0.15533980582524276,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=174, baseline=193.7, z=-0.82, pct_change=-15.5%"
2024-06-25,Orders,142.0,190.1,-1.9387260673138205,-0.2282608695652174,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=142, baseline=190.1, z=-1.94, pct_change=-22.8%"
2024-06-27,Orders,135.0,186.4,-1.921500535667407,-0.16666666666666663,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=135, baseline=186.4, z=-1.92, pct_change=-16.7%"
2024-06-28,Orders,189.0,185.93333333333334,0.1154102615189006,0.3999999999999999,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=189, baseline=185.9, z=0.12, pct_change=40.0%"
2024-06-29,Orders,231.0,187.9,1.55787304464584,0.22222222222222232,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=231, baseline=187.9, z=1.56, pct_change=22.2%"
2024-06-30,Orders,130.0,186.86666666666667,-1.944859101561007,-0.4372294372294372,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=130, baseline=186.9, z=-1.94, pct_change=-43.7%"
2024-07-01,Orders,174.0,186.03333333333333,-0.4115647921893064,0.33846153846153837,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=174, baseline=186, z=-0.41, pct_change=33.8%"
2024-07-05,Orders,211.0,185.43333333333334,0.8776887624743833,0.2787878787878788,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=211, baseline=185.4, z=0.88, pct_change=27.9%"
2024-07-07,Orders,177.0,185.8,-0.2980244599875499,-0.16113744075829384,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=177, baseline=185.8, z=-0.30, pct_change=-16.1%"
2024-07-08,Orders,223.0,186.4,1.2156019809679364,0.25988700564971756,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=223, baseline=186.4, z=1.22, pct_change=26.0%"
2024-07-09,Orders,165.0,185.26666666666668,-0.6698077238942118,-0.2600896860986547,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=165, baseline=185.3, z=-0.67, pct_change=-26.0%"
2024-07-10,Orders,242.0,187.53333333333333,1.7080912382257434,0.46666666666666656,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=242, baseline=187.5, z=1.71, pct_change=46.7%"
2024-07-11,Orders,170.0,186.2,-0.5102101511069369,-0.2975206611570248,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=170, baseline=186.2, z=-0.51, pct_change=-29.8%"
2024-07-12,Orders,196.0,185.86666666666667,0.3207901863221767,0.15294117647058814,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=196, baseline=185.9, z=0.32, pct_change=15.3%"
2024-07-13,Orders,163.0,185.96666666666667,-0.7289014980228125,-0.16836734693877553,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=163, baseline=186, z=-0.73, pct_change=-16.8%"
2024-07-14,Orders,213.0,185.63333333333333,0.8784258386599532,0.3067484662576687,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=213, baseline=185.6, z=0.88, pct_change=30.7%"
2024-07-16,Orders,121.0,182.03333333333333,-1.8831286504493117,-0.395,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=121, baseline=182, z=-1.88, pct_change=-39.5%"
2024-07-17,Orders,176.0,179.83333333333334,-0.12619652825153774,0.4545454545454546,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=176, baseline=179.8, z=-0.13, pct_change=45.5%"
2024-07-18,Orders,100.0,177.8,-2.318560227980341,-0.43181818181818177,HIGH,DOWN,|z| >= 2.0; |pct_change| >= 30%,RULES,"Orders=100, baseline=177.8, z=-2.32, pct_change=-43.2%"
2024-07-19,Orders,160.0,177.4,-0.5163503419568037,0.6000000000000001,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=160, baseline=177.4, z=-0.52, pct_change=60.0%"
2024-07-21,Orders,198.0,177.66666666666666,0.616809736124694,0.32885906040268464,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=198, baseline=177.7, z=0.62, pct_change=32.9%"
2024-07-25,Orders,120.0,175.5,-1.647772813685324,-0.25,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=120, baseline=175.5, z=-1.65, pct_change=-25.0%"
2024-07-26,Orders,160.0,175.43333333333334,-0.45780705744250727,0.33333333333333326,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=160, baseline=175.4, z=-0.46, pct_change=33.3%"
2024-07-27,Orders,250.0,179.26666666666668,1.995367142212629,0.5625,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=250, baseline=179.3, z=2.00, pct_change=56.2%"
2024-07-28,Orders,189.0,179.26666666666668,0.2745745549133303,-0.244,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=189, baseline=179.3, z=0.27, pct_change=-24.4%"
2024-07-29,Orders,155.0,176.73333333333332,-0.633219883187209,-0.17989417989417988,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Orders=155, baseline=176.7, z=-0.63, pct_change=-18.0%"
2024-07-31,Orders,218.0,179.66666666666666,1.1291588318556494,0.2528735632183907,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=218, baseline=179.7, z=1.13, pct_change=25.3%"
2024-08-01,Orders,151.0,178.93333333333334,-0.8136004309094842,-0.30733944954128445,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=151, baseline=178.9, z=-0.81, pct_change=-30.7%"
2024-08-03,Orders,232.0,180.4,1.4492852116744661,0.3892215568862276,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=232, baseline=180.4, z=1.45, pct_change=38.9%"
2024-08-04,Orders,158.0,178.63333333333333,-0.5837359572555212,-0.31896551724137934,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=158, baseline=178.6, z=-0.58, pct_change=-31.9%"
2024-08-09,Orders,117.0,172.4,-1.6582736429269938,-0.4120603015075377,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=117, baseline=172.4, z=-1.66, pct_change=-41.2%"
2024-08-10,Orders,181.0,172.76666666666668,0.246202281043562,0.5470085470085471,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=181, baseline=172.8, z=0.25, pct_change=54.7%"
2024-08-12,Orders,227.0,174.3,1.5236336281460487,0.2752808988764044,MEDIUM,UP,|pct_change| >= 15%,RULES,"Orders=227, baseline=174.3, z=1.52, pct_change=27.5%"
2024-08-13,Orders,129.0,171.5,-1.2231230938358901,-0.43171806167400884,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=129, baseline=171.5, z=-1.22, pct_change=-43.2%"
2024-08-14,Orders,177.0,170.73333333333332,0.18244607057624998,0.37209302325581395,HIGH,UP,|pct_change| >= 30%,RULES,"Orders=177, baseline=170.7, z=0.18, pct_change=37.2%"
2024-08-17,Orders,244.0,176.5,2.057658422364862,0.47878787878787876,HIGH,UP,|z| >= 2.0; |pct_change| >= 30%,RULES,"Orders=244, baseline=176.5, z=2.06, pct_change=47.9%"
2024-08-18,Orders,157.0,176.4,-0.5903684415611447,-0.35655737704918034,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=157, baseline=176.4, z=-0.59, pct_change=-35.7%"
2024-08-21,Orders,263.0,178.06666666666666,2.335521741301091,0.5843373493975903,HIGH,UP,|z| >= 2.0; |pct_change| >= 30%,RULES,"Orders=263, baseline=178.1, z=2.34, pct_change=58.4%"
2024-08-22,Orders,155.0,177.23333333333332,-0.6073733315517208,-0.4106463878326996,HIGH,DOWN,|pct_change| >= 30%,RULES,"Orders=155, baseline=177.2, z=-0.61, pct_change=-41.1%"
